"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
13,"noLansing",9,2244,1.5,0.819999992847443
13,"Lansing",9,2545,1.5,1.29999995231628
14,"noLansing",9,2195,1.5,0.819999992847443
14,"Lansing",9,2693,1.5,1.29999995231628
15,"noLansing",9,2138,1.5,0.819999992847443
15,"Lansing",9,2616,1.5,1.29999995231628
16,"noLansing",9,2049,1.5,0.819999992847443
16,"Lansing",9,2757,1.5,1.29999995231628
17,"noLansing",9,2125,1.5,0.819999992847443
17,"Lansing",9,2683,1.5,1.29999995231628
18,"noLansing",9,2183,1.5,0.819999992847443
18,"Lansing",9,2665,1.5,1.29999995231628
19,"noLansing",9,2118,1.5,0.819999992847443
19,"Lansing",9,2658,1.5,1.29999995231628
20,"noLansing",9,2042,1.5,0.819999992847443
20,"Lansing",9,2644,1.5,1.29999995231628
21,"noLansing",9,2062,1.5,0.819999992847443
21,"Lansing",9,2524,1.5,1.29999995231628
22,"noLansing",9,2115,1.5,0.819999992847443
22,"Lansing",9,2583,1.5,1.29999995231628
23,"noLansing",9,2024,1.5,0.819999992847443
23,"Lansing",9,2646,1.5,1.29999995231628
24,"noLansing",9,1997,1.5,0.819999992847443
24,"Lansing",9,2734,1.5,1.29999995231628
25,"noLansing",9,1928,1.5,0.819999992847443
25,"Lansing",9,2805,1.5,1.29999995231628
26,"noLansing",9,1945,1.5,0.819999992847443
26,"Lansing",9,2851,1.5,1.29999995231628
27,"noLansing",9,1942,1.5,0.819999992847443
27,"Lansing",9,2790,1.5,1.29999995231628
28,"noLansing",9,1878,1.5,0.819999992847443
