"Time","pop_type","n_pop","pop_size","mean_b","mean_d"
79,"noLansing",2,302,2.27409950863598,1.69615000460889
79,"Lansing",2,565,2.29105817616279,2.04505959593855
80,"noLansing",2,282,2.25169538624062,1.70662470230738
80,"Lansing",2,545,2.2829780799331,2.0450630280646
81,"noLansing",2,333,2.24280004165977,1.74463948140134
81,"Lansing",2,519,2.3158845812713,2.04284716596034
82,"noLansing",2,310,2.24944528960366,1.7372970670731
82,"Lansing",2,539,2.31419171800854,2.06749726568388
83,"noLansing",2,330,2.22508562494694,1.75841281734233
83,"Lansing",2,520,2.30644235264345,2.0991868857318
84,"noLansing",2,364,2.23787953911625,1.74657572566265
84,"Lansing",2,511,2.32089465480655,2.09473512365236
85,"noLansing",2,375,2.24610681478393,1.74685460287857
85,"Lansing",2,512,2.31066603431445,2.20157830728623
86,"noLansing",2,384,2.26946261332716,1.73993678730382
86,"Lansing",2,516,2.30360275383459,2.19906043298737
87,"noLansing",2,384,2.30298760502226,1.7347311497452
87,"Lansing",2,535,2.29885579929067,2.16468556778086
88,"noLansing",2,344,2.31905273145286,1.70831724699595
88,"Lansing",2,554,2.34229608266033,2.13601709617817
89,"noLansing",2,336,2.32657185684439,1.70186269578788
89,"Lansing",2,527,2.36026482274592,2.11421431023244
90,"noLansing",2,347,2.34631259102859,1.69475002259418
90,"Lansing",2,513,2.35256356450145,2.10145307082662
91,"noLansing",2,328,2.38053599571693,1.67638263856438
91,"Lansing",2,546,2.40222665613965,2.07445866513837
92,"noLansing",2,354,2.39812275851112,1.67749972338463
92,"Lansing",2,553,2.40931772834373,2.08835729295658
93,"noLansing",2,376,2.39924440191325,1.6791928712874
93,"Lansing",2,575,2.47214901687226,2.01405227812203
94,"noLansing",2,336,2.41591302149,1.71443030980728
94,"Lansing",2,578,2.46548479732099,2.00693809520757
95,"noLansing",2,298,2.39844143919265,1.72877838801858
95,"Lansing",2,597,2.47013256186791,2.03907661789564
96,"noLansing",2,327,2.44109971354105,1.7029912468962
96,"Lansing",2,605,2.49503192009425,2.04829387174649
97,"noLansing",2,328,2.39180616815322,1.71916655413143
97,"Lansing",2,634,2.51522832404228,2.08759551534576
98,"noLansing",2,322,2.35836850478516,1.74145269231737
98,"Lansing",2,640,2.54172387465555,2.09793675862008
99,"noLansing",2,288,2.36313375734712,1.72533748723102
99,"Lansing",2,632,2.57144777021793,2.15380378387464
100,"noLansing",2,313,2.40823446360703,1.74786080825608
100,"Lansing",2,586,2.57794041572245,2.15480016946415
101,"noLansing",2,305,2.39955478844041,1.73875073615756
101,"Lansing",2,602,2.614136488756,2.08859830164054
102,"noLansing",2,297,2.38200296506147,1.75572200500698
102,"Lansing",2,605,2.62299549191118,2.14753216744188
103,"noLansing",2,315,2.389698077347,1.76257809631818
103,"Lansing",2,601,2.62078269720448,2.13521634433058
104,"noLansing",2,342,2.42148996806714,1.77578439545683
104,"Lansing",2,603,2.65110225284669,2.16726158329891
105,"noLansing",2,349,2.41318221592446,1.77278226828487
105,"Lansing",2,573,2.63935080072272,2.23620091420861
106,"noLansing",2,395,2.41405494267721,1.77278909485852
106,"Lansing",2,565,2.63500028311299,2.27105729872313
107,"noLansing",2,366,2.4074046216539,1.77476307880107
107,"Lansing",2,575,2.66295785918151,2.30184005204044
108,"noLansing",2,309,2.40553650387754,1.78233757409518
108,"Lansing",2,651,2.67951654577845,2.39040648369574
109,"noLansing",2,314,2.37848707356135,1.80157932993805
109,"Lansing",2,640,2.67458854061655,2.39127670810551
110,"noLansing",2,306,2.37836890389679,1.7928324785066
110,"Lansing",2,595,2.68101744583677,2.43207255154497
111,"noLansing",2,336,2.40177356666587,1.79632961402515
111,"Lansing",2,594,2.65854811955337,2.41739531941665
112,"noLansing",2,351,2.41671907191533,1.75725212239882
112,"Lansing",2,607,2.673230540839,2.42147300284313
113,"noLansing",2,346,2.42101515054151,1.76913979754996
113,"Lansing",2,552,2.68030864131115,2.38314833129868
114,"noLansing",2,389,2.45328722599524,1.81521965178506
114,"Lansing",2,548,2.70168025079428,2.41475108342398
115,"noLansing",2,395,2.452747842971,1.85982598454588
115,"Lansing",2,581,2.71878305363443,2.47454951279988
116,"noLansing",2,397,2.43919126285269,1.88146542535447
116,"Lansing",2,573,2.71258111944677,2.53650094650061
117,"noLansing",2,360,2.40897185777462,1.92445546385403
117,"Lansing",2,608,2.71187323000976,2.58141904099246
118,"noLansing",2,385,2.43017464700945,1.92887845873179
118,"Lansing",2,602,2.71404383807973,2.59713142269732
